source_dataset,technique,report_generated,sku_id,category,current_stock,lead_time_days,unit_cost,avg_daily_demand,ma_7day,ma_30day,volatility,demand_std,safety_stock,reorder_point,stockout_risk,recommended_order_qty
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006393,Beauty,392,9,11.55,35.66,29.14,31.73,0.3694,13.17,65.2,386.1,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006394,Apparel,1095,18,100.07,29.6,26.14,28.8,0.3391,10.04,70.27,603.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006395,Groceries,3442,3,7.59,40.98,47.14,41.43,0.189,7.75,22.14,145.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006396,Beauty,1816,3,25.75,36.31,28.86,35.57,0.3873,14.06,40.19,149.12,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006397,Apparel,1543,9,85.74,28.58,25.57,27.03,0.4474,12.79,63.29,320.49,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006398,Home & Living,1215,13,255.39,13.97,13.57,15.6,0.5744,8.02,47.73,229.3,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006399,Electronics,1124,5,1339.88,20.07,22.0,19.3,0.23,4.62,17.03,117.36,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006400,Seasonal,820,27,7.98,20.0,25.57,24.83,1.0811,21.62,185.38,725.38,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006401,Toys,775,28,74.44,25.01,18.0,25.3,0.9098,22.76,198.68,898.99,High,124
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006402,Groceries,2357,2,47.44,39.94,41.14,39.0,0.1673,6.68,15.59,95.48,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006403,Home & Living,71,9,44.28,14.28,18.71,15.6,0.5078,7.25,35.89,164.39,Critical,94
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006404,Home & Living,160,18,209.71,14.51,17.29,16.53,0.4941,7.17,50.19,311.39,Medium,152
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006405,Toys,1122,22,44.13,23.87,19.0,23.67,0.7696,18.37,142.15,667.21,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006406,Beauty,1006,10,14.08,33.52,31.0,30.2,0.4777,16.01,83.55,418.78,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006407,Home & Living,1311,19,373.57,14.73,17.57,15.57,0.4925,7.26,52.19,332.12,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006408,Groceries,2363,3,32.31,40.06,46.0,43.57,0.1733,6.94,19.83,140.0,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006409,Seasonal,372,28,58.63,19.57,24.57,17.2,1.0673,20.88,182.33,730.19,High,359
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006410,Apparel,868,14,44.53,28.93,24.43,27.33,0.4843,14.01,86.51,491.58,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006411,Toys,676,9,28.08,21.12,14.57,22.33,0.7106,15.01,74.3,264.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006412,Groceries,1794,3,42.94,39.88,37.86,38.97,0.1614,6.44,18.39,138.02,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006413,Home & Living,823,16,318.31,15.52,12.57,13.8,0.4649,7.22,47.63,295.98,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006414,Electronics,925,6,625.85,20.1,20.43,20.3,0.2026,4.07,16.46,137.06,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006415,Electronics,684,7,831.31,20.12,20.14,19.63,0.237,4.77,20.82,161.67,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006416,Beauty,1037,5,69.36,35.76,36.14,32.4,0.4142,14.81,54.64,233.42,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006417,Apparel,2478,7,74.31,28.48,14.71,22.33,0.4422,12.59,54.98,254.32,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006418,Toys,1177,30,61.93,22.2,8.43,20.77,0.8866,19.68,177.88,843.88,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006419,Groceries,1954,1,26.79,40.7,47.29,40.3,0.197,8.02,13.23,53.93,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006420,Beauty,1272,5,50.31,37.41,28.57,32.1,0.3995,14.95,55.14,242.2,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006421,Apparel,1334,19,100.49,31.76,29.86,31.2,0.448,14.23,102.32,705.68,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006422,Electronics,139,5,68.65,19.8,19.0,19.93,0.2297,4.55,16.78,115.78,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006423,Electronics,103,5,665.56,20.52,17.86,20.5,0.2207,4.53,16.71,119.33,Medium,17
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006424,Toys,740,9,34.92,24.68,18.57,27.97,0.9315,22.99,113.79,335.89,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006425,Groceries,2039,1,10.2,40.79,44.29,40.93,0.2052,8.37,13.81,54.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006426,Beauty,758,5,89.63,37.88,31.29,32.83,0.4221,15.99,58.99,248.38,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006427,Groceries,1632,3,20.18,39.8,41.29,41.0,0.2037,8.11,23.17,142.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006428,Groceries,1614,4,11.88,40.34,39.57,40.3,0.181,7.3,24.1,185.48,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006429,Electronics,650,6,771.05,20.3,21.71,21.3,0.2523,5.12,20.7,142.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006430,Home & Living,763,15,407.54,14.67,18.14,14.83,0.5244,7.69,49.15,269.15,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006431,Apparel,185,10,24.18,30.9,29.29,30.97,0.3924,12.12,63.26,372.26,Critical,188
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006432,Apparel,2107,10,81.82,28.47,20.86,22.1,0.4578,13.03,67.99,352.66,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006433,Home & Living,535,9,131.71,14.86,18.43,15.2,0.5441,8.08,40.01,173.71,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006434,Electronics,477,9,318.86,20.76,20.43,20.83,0.1973,4.1,20.27,207.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006435,Groceries,1260,3,5.42,40.63,39.86,39.87,0.1705,6.93,19.8,141.7,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006436,Electronics,869,7,333.17,19.76,21.71,20.13,0.2519,4.98,21.73,160.02,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006437,Electronics,1136,14,1033.55,19.58,23.14,21.13,0.2171,4.25,26.24,300.33,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006438,Toys,2090,23,51.36,23.74,16.71,21.67,0.7735,18.37,145.33,691.45,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006439,Beauty,898,9,60.43,35.93,34.29,34.07,0.4036,14.5,71.78,395.18,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006440,Beauty,1288,5,53.69,33.9,25.86,30.03,0.4591,15.56,57.42,226.92,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006441,Beauty,1668,4,73.89,34.04,24.29,29.2,0.4499,15.32,50.55,186.73,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006442,Seasonal,367,44,37.99,16.69,9.29,14.83,1.1211,18.71,204.78,939.09,Critical,573
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006443,Home & Living,899,5,258.75,15.24,16.0,14.13,0.5201,7.93,29.25,105.47,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006444,Electronics,1778,5,1089.09,20.68,19.14,21.43,0.2251,4.65,17.17,120.56,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006445,Toys,1135,15,74.05,24.68,19.0,23.47,0.8624,21.28,136.0,506.17,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006446,Apparel,2795,12,65.85,31.77,30.0,27.4,0.3739,11.88,67.89,449.09,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006447,Apparel,1362,7,102.03,28.37,18.86,27.1,0.3869,10.98,47.91,246.48,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006448,Apparel,852,10,109.44,30.43,21.57,27.77,0.3822,11.63,60.7,365.03,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006449,Groceries,1690,1,14.12,40.23,44.14,41.57,0.1731,6.97,11.49,51.73,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006450,Electronics,667,4,1718.92,20.22,25.57,21.3,0.2119,4.28,14.14,95.03,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006451,Seasonal,925,14,38.71,19.69,9.57,20.23,1.069,21.05,129.94,405.59,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006452,Beauty,35,5,7.17,34.68,33.0,32.27,0.4436,15.38,56.76,230.15,Critical,196
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006453,Toys,1045,24,52.32,22.24,7.57,17.93,0.885,19.69,159.13,692.99,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006454,Apparel,1115,15,101.6,28.6,21.29,23.77,0.4301,12.3,78.6,507.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006455,Groceries,1760,2,45.56,40.01,38.57,38.57,0.213,8.52,19.89,99.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006456,Electronics,651,7,224.21,21.01,20.86,21.6,0.2511,5.28,23.03,170.11,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006457,Toys,354,13,21.36,25.29,9.86,25.33,0.861,21.77,129.53,458.28,High,105
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006458,Home & Living,988,18,431.03,14.52,13.57,14.0,0.475,6.9,48.29,309.69,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006459,Groceries,2363,1,43.64,39.38,37.71,37.27,0.1826,7.19,11.86,51.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006460,Toys,1339,16,73.22,21.94,7.0,19.4,1.0125,22.22,146.65,497.76,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006461,Toys,234,29,58.05,23.43,3.86,24.53,0.9004,21.1,187.49,867.05,Critical,634
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006462,Home & Living,704,12,393.56,15.64,14.29,14.47,0.4717,7.38,42.18,229.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006463,Beauty,969,3,83.79,34.61,32.43,29.67,0.4191,14.5,41.45,145.28,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006464,Toys,1263,13,17.13,22.96,12.71,27.13,0.9136,20.97,124.77,423.19,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006465,Home & Living,663,18,185.88,15.79,19.0,15.67,0.4629,7.31,51.17,335.37,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006466,Groceries,1161,5,12.38,38.71,37.0,38.63,0.1951,7.55,27.86,221.41,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006467,Apparel,61,11,62.27,30.54,26.43,25.13,0.4392,13.41,73.41,409.4,Critical,349
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006468,Groceries,3380,5,3.06,41.22,38.43,40.93,0.1937,7.99,29.46,235.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006469,Apparel,2709,8,106.66,30.1,25.0,25.83,0.406,12.22,57.04,297.84,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006470,Toys,575,13,35.36,25.01,18.43,27.7,0.7301,18.26,108.63,433.78,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006471,Home & Living,756,10,58.81,14.82,14.57,15.53,0.4538,6.73,35.1,183.32,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006472,Home & Living,830,16,347.5,15.67,11.71,14.93,0.4848,7.6,50.13,300.79,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006473,Toys,1201,21,58.29,24.02,19.0,23.23,0.8784,21.1,159.54,664.01,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006474,Apparel,2538,11,40.11,30.58,29.14,28.93,0.3472,10.62,58.09,394.45,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006475,Apparel,1922,12,15.17,29.12,27.29,27.37,0.4762,13.87,79.26,428.73,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006476,Apparel,1252,15,128.63,29.11,17.43,24.27,0.4347,12.66,80.88,517.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006477,Seasonal,621,13,45.48,17.73,6.86,21.7,1.28,22.7,135.04,365.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006478,Home & Living,614,9,29.22,14.28,15.71,14.17,0.5079,7.25,35.9,164.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006479,Apparel,2168,7,93.66,27.79,27.71,25.87,0.4942,13.73,59.95,254.47,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006480,Apparel,143,9,29.2,28.59,27.43,26.0,0.5281,15.1,74.74,332.04,Critical,190
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006481,Home & Living,824,6,72.55,13.5,10.71,14.23,0.5127,6.92,27.98,108.98,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006482,Beauty,791,6,48.04,35.97,32.14,32.53,0.4603,16.56,66.92,282.72,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006483,Electronics,204,6,1285.44,20.42,20.86,19.2,0.2189,4.47,18.06,140.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006484,Apparel,29,17,126.05,28.78,26.0,26.67,0.4215,12.13,82.52,571.75,Critical,543
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006485,Apparel,338,14,109.23,28.2,20.86,25.1,0.498,14.04,86.7,481.5,Medium,144
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006486,Groceries,2231,3,22.99,39.83,38.14,38.9,0.1941,7.73,22.1,141.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006487,Electronics,1008,6,1525.4,20.17,18.71,20.13,0.2344,4.73,19.1,140.1,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006488,Electronics,39,9,552.65,19.29,19.0,18.4,0.1988,3.83,18.98,192.58,Critical,154
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006489,Beauty,1379,5,77.97,33.63,24.86,28.0,0.4725,15.89,58.64,226.8,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006490,Beauty,2002,7,61.76,34.52,26.43,28.17,0.4745,16.38,71.51,313.17,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006491,Apparel,1029,7,146.57,27.07,18.71,23.83,0.4605,12.47,54.42,243.88,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006492,Beauty,1543,9,53.82,34.3,27.29,29.93,0.4358,14.95,73.99,382.69,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006493,Electronics,203,13,609.22,20.33,19.71,20.63,0.2003,4.07,24.23,288.56,Medium,86
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006494,Seasonal,352,29,7.38,18.5,18.57,21.3,1.1743,21.72,193.03,729.53,Critical,378
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006495,Apparel,1368,12,22.7,29.74,28.29,27.03,0.421,12.52,71.58,428.52,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006496,Beauty,1364,3,62.8,32.48,23.0,28.6,0.4957,16.1,46.01,143.44,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006497,Groceries,1968,2,35.28,39.36,38.0,37.87,0.1808,7.12,16.6,95.32,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006498,Electronics,765,11,135.6,18.66,19.43,18.23,0.2242,4.18,22.88,228.1,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006499,Home & Living,887,10,110.34,15.83,13.86,16.7,0.4384,6.94,36.22,194.55,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006500,Apparel,1595,21,137.48,30.1,24.14,27.37,0.392,11.8,89.22,721.32,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006501,Apparel,1536,9,99.05,27.42,24.0,22.6,0.4735,12.98,64.27,311.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006502,Home & Living,144,8,318.83,16.04,14.29,14.57,0.4326,6.94,32.39,160.75,Medium,17
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006503,Toys,1030,9,41.62,22.88,20.71,21.0,0.9248,21.16,104.73,310.63,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006504,Apparel,1896,8,133.78,31.6,28.71,30.23,0.3985,12.59,58.77,311.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006505,Apparel,1482,8,113.04,31.52,24.0,28.57,0.3835,12.09,56.41,308.59,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006506,Groceries,1997,4,16.12,39.16,41.43,39.8,0.2006,7.86,25.92,182.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006507,Apparel,406,21,52.26,31.21,26.86,28.27,0.3995,12.47,94.27,749.71,Medium,344
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006508,Beauty,1894,4,60.85,35.08,38.0,33.1,0.4166,14.61,48.23,188.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006509,Electronics,1041,7,771.1,19.63,19.71,19.07,0.2341,4.6,20.07,157.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006510,Home & Living,1240,6,245.03,15.31,14.86,17.27,0.5944,9.1,36.78,128.65,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006511,Electronics,160,13,1120.16,20.02,20.86,20.43,0.235,4.7,27.99,288.28,Medium,129
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006512,Beauty,1736,4,5.02,34.04,29.43,32.07,0.4403,14.99,49.47,185.65,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006513,Toys,257,9,33.29,25.72,28.86,24.9,0.7688,19.78,97.89,329.39,High,73
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006514,Beauty,1248,4,59.49,34.66,25.57,33.53,0.4685,16.24,53.58,192.2,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006515,Apparel,1138,9,98.78,30.74,23.71,26.27,0.3997,12.29,60.83,337.53,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006516,Groceries,1084,5,43.95,40.13,38.14,40.27,0.181,7.26,26.8,227.47,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006517,Toys,384,19,42.99,22.58,10.0,22.37,0.8105,18.3,131.61,560.59,High,177
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006518,Apparel,1321,10,138.44,30.72,24.14,27.23,0.3976,12.22,63.74,370.96,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006519,Seasonal,744,27,10.22,19.07,9.29,13.23,1.2058,22.99,197.12,711.92,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006520,Groceries,779,2,31.17,40.98,36.43,40.47,0.1941,7.95,18.56,100.52,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006521,Seasonal,490,38,42.25,22.29,12.14,22.83,1.0678,23.8,242.07,1089.05,Critical,600
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006522,Home & Living,337,16,446.03,15.3,12.14,13.57,0.5766,8.82,58.23,303.03,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006523,Electronics,517,10,1122.35,19.88,17.14,19.3,0.2529,5.03,26.23,225.01,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006524,Home & Living,424,8,469.98,14.62,11.29,13.5,0.52,7.6,35.48,152.46,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006525,Groceries,2059,4,35.33,41.18,38.86,40.13,0.1852,7.63,25.17,189.88,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006526,Toys,818,23,5.84,24.8,14.29,27.73,0.6986,17.33,137.11,707.51,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006527,Electronics,1040,11,1983.93,20.39,18.86,20.63,0.1968,4.01,21.96,246.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006528,Home & Living,484,8,77.69,14.68,15.57,13.47,0.5856,8.6,40.11,157.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-006529,Beauty,1622,10,44.76,33.79,35.71,33.5,0.3838,12.97,67.67,405.56,Low,0
